audio_path,species,group,source,recording_id,common_name_zh,common_name_en,scientific_name,call_type,background,site,recordist,license,start_s,end_s
audio/5-210540-A-13.wav,crickets,insect,esc-50,210540,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-212454-A-0.wav,dog,mammal,esc-50,212454,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-213077-A-11.wav,sea_waves,environment,esc-50,213077,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-213802-A-12.wav,crackling_fire,environment,esc-50,213802,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-213836-A-9.wav,crow,bird,esc-50,213836,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-213836-B-9.wav,crow,bird,esc-50,213836,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-213836-C-9.wav,crow,bird,esc-50,213836,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-213836-D-9.wav,crow,bird,esc-50,213836,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-213855-A-0.wav,dog,mammal,esc-50,213855,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-214759-A-5.wav,cat,mammal,esc-50,214759,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-214759-B-5.wav,cat,mammal,esc-50,214759,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-214869-A-9.wav,crow,bird,esc-50,214869,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-215172-A-13.wav,crickets,insect,esc-50,215172,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-215179-A-13.wav,crickets,insect,esc-50,215179,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-215658-A-12.wav,crackling_fire,environment,esc-50,215658,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-215658-B-12.wav,crackling_fire,environment,esc-50,215658,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-216213-A-13.wav,crickets,insect,esc-50,216213,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-216214-A-13.wav,crickets,insect,esc-50,216214,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-216216-A-13.wav,crickets,insect,esc-50,216216,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-217158-A-0.wav,dog,mammal,esc-50,217158,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-217186-A-16.wav,wind,environment,esc-50,217186,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-217186-B-16.wav,wind,environment,esc-50,217186,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-217186-C-16.wav,wind,environment,esc-50,217186,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-219379-A-11.wav,sea_waves,environment,esc-50,219379,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-219379-B-11.wav,sea_waves,environment,esc-50,219379,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-219379-C-11.wav,sea_waves,environment,esc-50,219379,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-222041-A-9.wav,crow,bird,esc-50,222041,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-231762-A-0.wav,dog,mammal,esc-50,231762,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-233160-A-1.wav,rooster,bird,esc-50,233160,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-233787-A-7.wav,insects,insect,esc-50,233787,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-234879-A-1.wav,rooster,bird,esc-50,234879,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-234879-B-1.wav,rooster,bird,esc-50,234879,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-237499-A-4.wav,frog,amphibian,esc-50,237499,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-242490-A-14.wav,chirping_birds,bird,esc-50,242490,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-242491-A-14.wav,chirping_birds,bird,esc-50,242491,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-242711-A-9.wav,crow,bird,esc-50,242711,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-243448-A-14.wav,chirping_birds,bird,esc-50,243448,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-243449-A-14.wav,chirping_birds,bird,esc-50,243449,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-243450-A-14.wav,chirping_birds,bird,esc-50,243450,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-243459-A-14.wav,chirping_birds,bird,esc-50,243459,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-243459-B-14.wav,chirping_birds,bird,esc-50,243459,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-244315-A-6.wav,hen,bird,esc-50,244315,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-244315-B-6.wav,hen,bird,esc-50,244315,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-244315-C-6.wav,hen,bird,esc-50,244315,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-248341-A-6.wav,hen,bird,esc-50,248341,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-248341-B-6.wav,hen,bird,esc-50,248341,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-248341-C-6.wav,hen,bird,esc-50,248341,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-256452-A-5.wav,cat,mammal,esc-50,256452,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-257839-A-14.wav,chirping_birds,bird,esc-50,257839,鸣禽,Chirping birds,Aves,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-259169-A-5.wav,cat,mammal,esc-50,259169,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-261325-A-9.wav,crow,bird,esc-50,261325,乌鸦,Crow,Corvus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-263831-A-6.wav,hen,bird,esc-50,263831,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-263831-B-6.wav,hen,bird,esc-50,263831,母鸡,Hen,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-61635-A-8.wav,sheep,mammal,esc-50,61635,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-9032-A-0.wav,dog,mammal,esc-50,9032,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
